Sys_time,laccx,y,z,lacc_accu,grax,y,z,gra_accu,gyrx,y,z,gyr_accu,accx,y,z,acc_accu,magx,y,z,mag_accu,ori,rv_x,rv_y,rv_z,rv_s,rv_head_acc,rv_accu,gamerv_x,gamerv_y,gamerv_z,gamerv_s,gamerv_accu,lon,lat,speed,bearing,gps_time,step
1649405410115,0.3726,-0.2140,4.1897,3.00,-0.0847,0.7074,9.7807,3.00,-0.6217,-0.1208,-0.0421,3.00,1.3150,-0.2442,16.0584,3.00,29.8290,-12.5782,-45.8842,3.00,248.4303,0.0030,0.0429,0.9790,0.1991,0.00,3.00,0.0060,-0.0359,-0.9982,0.0470,3.00,116.331990,39.951021,1.3000,256.7000,1649405409000,0.0
1649405410134,1.3048,-0.9565,6.2499,3.00,0.0102,0.7103,9.7809,3.00,0.0509,-0.4690,-0.4123,3.00,2.0894,-0.0395,15.5365,3.00,29.6948,-12.2488,-46.0550,3.00,250.8466,0.0030,0.0362,0.9792,0.1995,0.00,3.00,0.0012,-0.0362,-0.9983,0.0465,3.00,116.331990,39.951021,1.3000,256.7000,1649405409000,0.0
1649405410153,1.9818,-0.9023,5.7122,3.00,0.1070,0.8579,9.7685,3.00,0.7650,-0.4940,-0.7489,3.00,1.1414,0.7553,12.2255,3.00,29.4630,-11.9926,-46.2136,3.00,254.5220,0.0079,0.0354,0.9784,0.2036,0.00,3.00,-0.0036,-0.0440,-0.9981,0.0421,3.00,116.331990,39.951021,1.3000,256.7000,1649405409000,0.0
1649405410173,1.0548,-0.2869,2.4064,3.00,0.0860,1.0350,9.7515,3.00,0.8884,0.0594,-0.7367,3.00,-0.0497,1.3994,9.5189,3.00,29.2800,-11.7364,-46.3722,3.00,260.5273,0.0146,0.0416,0.9765,0.2108,0.00,3.00,-0.0026,-0.0530,-0.9980,0.0343,3.00,116.331990,39.951021,1.3000,256.7000,1649405409000,0.0
1649405410192,-0.0063,0.2522,-0.2874,3.00,-0.0431,1.1394,9.7401,3.00,0.5121,0.5909,-0.4771,3.00,-0.5776,1.3455,9.2628,3.00,29.2434,-11.5778,-46.4210,3.00,260.1849,0.0158,0.0506,0.9746,0.2176,0.00,3.00,0.0038,-0.0581,-0.9979,0.0267,3.00,116.331990,39.951021,1.3000,256.7000,1649405409000,0.0
1649405410212,-0.3905,0.1714,-0.5362,3.00,-0.1859,1.1665,9.7353,3.00,0.1327,0.6697,-0.2816,3.00,-0.5955,0.7853,10.6071,3.00,29.2800,-11.4680,-46.5064,3.00,253.4887,0.0108,0.0572,0.9734,0.2217,0.00,3.00,0.0108,-0.0594,-0.9979,0.0221,3.00,116.331990,39.951021,1.3000,256.7000,1649405409000,0.0
1649405410231,-0.3177,-0.3900,0.8066,3.00,-0.2759,1.1672,9.7330,3.00,0.0203,0.4174,-0.2089,3.00,-0.4507,0.5686,11.1493,3.00,29.4020,-11.3460,-46.5064,3.00,252.0549,0.0041,0.0602,0.9727,0.2239,0.00,3.00,0.0153,-0.0593,-0.9979,0.0197,3.00,116.331990,39.951021,1.3000,256.7000,1649405409000,0.0
1649405410251,-0.1620,-0.6020,1.3422,3.00,-0.2865,1.1618,9.7334,3.00,-0.0011,0.0221,-0.2309,3.00,-0.4315,0.5590,10.3940,3.00,29.5484,-11.2850,-46.3600,3.00,252.4712,-0.0002,0.0613,0.9723,0.2257,0.00,3.00,0.0157,-0.0591,-0.9980,0.0179,3.00,116.331990,39.951021,1.3000,256.7000,1649405409000,0.0
1649405410270,-0.1603,-0.5970,0.5820,3.00,-0.2691,1.1470,9.7356,3.00,-0.0512,-0.1171,-0.2242,3.00,-0.4986,0.7194,9.3705,3.00,29.7802,-11.3216,-46.1892,3.00,254.3536,-0.0007,0.0611,0.9718,0.2280,0.00,3.00,0.0147,-0.0584,-0.9981,0.0155,3.00,116.331990,39.951021,1.3000,256.7000,1649405409000,0.0
1649405410289,-0.2383,-0.4220,-0.4410,3.00,-0.2583,1.1328,9.7376,3.00,-0.0573,-0.0805,-0.1717,3.00,-0.2855,0.7841,8.5122,3.00,29.9388,-11.3704,-46.0916,3.00,256.1285,0.0001,0.0602,0.9713,0.2303,0.00,3.00,0.0140,-0.0577,-0.9982,0.0131,3.00,116.331990,39.951021,1.3000,256.7000,1649405409000,0.0
1649405410309,-0.0131,-0.3525,-1.2929,3.00,-0.2706,1.1288,9.7377,3.00,-0.0108,0.0411,-0.1619,3.00,0.0233,0.8786,7.6875,3.00,30.2194,-11.2972,-45.9940,3.00,258.7991,0.0006,0.0593,0.9709,0.2319,0.00,3.00,0.0145,-0.0575,-0.9982,0.0113,3.00,116.331990,39.951021,1.3000,256.7000,1649405409000,0.0
1649405410328,0.3429,-0.2661,-2.1045,3.00,-0.3177,1.1381,9.7352,3.00,0.0527,0.2195,-0.1949,3.00,0.1323,1.0474,7.2433,3.00,30.5244,-11.2728,-45.8598,3.00,261.5193,0.0000,0.0593,0.9706,0.2332,0.00,3.00,0.0168,-0.0580,-0.9981,0.0097,3.00,116.331990,39.951021,1.3000,256.7000,1649405409000,0.0
1649405410348,0.5075,-0.1180,-2.5313,3.00,-0.3736,1.1601,9.7306,3.00,0.1138,0.2628,-0.2266,3.00,-0.0676,1.2006,6.9908,3.00,30.7074,-11.1752,-45.7134,3.00,263.9144,-0.0021,0.0603,0.9702,0.2347,0.00,3.00,0.0195,-0.0591,-0.9980,0.0078,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405410367,0.3547,0.0113,-2.7651,3.00,-0.4210,1.1857,9.7256,3.00,0.1272,0.2188,-0.2010,3.00,-0.3202,1.2485,6.7346,3.00,30.9514,-11.0654,-45.5060,3.00,265.3553,-0.0045,0.0621,0.9697,0.2364,0.00,3.00,0.0219,-0.0605,-0.9979,0.0056,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405410386,0.1458,0.0370,-3.0014,3.00,-0.4653,1.2096,9.7206,3.00,0.1156,0.2060,-0.1264,3.00,-0.2125,1.1707,6.8591,3.00,31.1100,-10.9068,-45.3840,3.00,264.3048,-0.0064,0.0640,0.9691,0.2380,0.00,3.00,0.0240,-0.0617,-0.9978,0.0037,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405410406,0.1458,0.0370,-3.0014,3.00,-0.4653,1.2096,9.7206,3.00,0.1156,0.2060,-0.1264,3.00,-0.2125,1.1707,6.8591,3.00,31.2564,-10.8946,-45.2986,3.00,264.3301,-0.0064,0.0640,0.9691,0.2380,0.00,3.00,0.0240,-0.0617,-0.9978,0.0037,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405410426,0.3045,-0.0681,-2.8564,3.00,-0.5169,1.2387,9.7144,3.00,0.1425,0.2512,-0.0880,3.00,0.1323,1.2198,6.9201,3.00,31.4150,-10.8702,-45.1888,3.00,264.7457,-0.0083,0.0657,0.9688,0.2389,0.00,3.00,0.0266,-0.0632,-0.9976,0.0025,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405410445,0.7306,-0.0559,-2.7718,3.00,-0.5991,1.2774,9.7046,3.00,0.1920,0.4125,-0.1038,3.00,0.0712,1.1324,7.1009,3.00,31.6712,-10.8214,-45.0058,3.00,263.5182,-0.0105,0.0678,0.9685,0.2395,0.00,3.00,0.0307,-0.0652,-0.9974,0.0017,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405410465,0.7632,-0.1751,-2.5672,3.00,-0.6938,1.3110,9.6938,3.00,0.1712,0.4754,-0.1038,3.00,-0.4495,1.2342,7.4373,3.00,31.9640,-10.8702,-44.8472,3.00,263.9523,-0.0140,0.0707,0.9681,0.2400,0.00,3.00,0.0355,-0.0670,-0.9971,0.0008,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405410484,0.3186,-0.0840,-2.2124,3.00,-0.7710,1.3231,9.6863,3.00,0.0582,0.3862,-0.0367,3.00,-0.6302,1.3587,8.3063,3.00,32.2690,-10.8702,-44.6398,3.00,263.7181,-0.0183,0.0736,0.9677,0.2404,0.00,3.00,0.0394,-0.0677,-0.9969,0.0000,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405410504,0.1712,0.0369,-1.3334,3.00,-0.8050,1.3277,9.6830,3.00,0.0166,0.1736,0.0092,3.00,-0.5656,1.5262,9.1670,3.00,32.5618,-10.8580,-44.4690,3.00,264.0410,-0.0219,0.0752,0.9675,0.2405,0.00,3.00,-0.0412,0.0679,0.9968,0.0001,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405410523,0.2605,0.2001,-0.4677,3.00,-0.8300,1.3324,9.6802,3.00,0.0130,0.1382,0.0501,3.00,-0.6087,1.7908,9.6722,3.00,32.5618,-10.8580,-44.4690,3.00,265.6851,-0.0236,0.0758,0.9674,0.2404,0.00,3.00,0.0425,-0.0681,-0.9968,0.0002,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405410543,0.2667,0.4686,0.0409,3.00,-0.8795,1.3284,9.6764,3.00,-0.0426,0.2720,0.1191,3.00,-1.1629,1.7429,10.3569,3.00,33.1352,-11.0044,-43.9810,3.00,263.8187,-0.0248,0.0764,0.9675,0.2399,0.00,3.00,0.0450,-0.0679,-0.9967,0.0007,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405410562,-0.2180,0.4365,0.7260,3.00,-0.9490,1.3120,9.6720,3.00,-0.1165,0.3826,0.2712,3.00,-1.5436,1.4676,11.0392,3.00,33.1352,-11.0044,-43.9810,3.00,260.1808,-0.0274,0.0768,0.9677,0.2387,0.00,3.00,0.0487,-0.0670,-0.9966,0.0021,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405410581,-0.5480,0.2002,1.4007,3.00,-0.9991,1.2718,9.6724,3.00,-0.2417,0.2940,0.3903,3.00,-0.9642,1.2413,11.6617,3.00,33.6964,-11.1142,-43.5418,3.00,258.3547,-0.0313,0.0767,0.9682,0.2359,0.00,3.00,0.0515,-0.0648,-0.9966,0.0052,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405410601,0.0236,0.0299,2.0051,3.00,-0.9903,1.2145,9.6806,3.00,-0.3138,0.0002,0.3012,3.00,-0.3645,1.4688,12.0447,3.00,33.8306,-11.1386,-43.4442,3.00,260.0887,-0.0345,0.0752,0.9691,0.2323,0.00,3.00,0.0512,-0.0616,-0.9967,0.0095,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405410620,0.6188,0.3158,2.3688,3.00,-0.9846,1.1545,9.6886,3.00,-0.3199,0.0142,0.1729,3.00,-0.6542,1.4520,11.8508,3.00,33.9160,-11.1386,-43.2368,3.00,259.9369,-0.0350,0.0721,0.9700,0.2297,0.00,3.00,0.0511,-0.0584,-0.9969,0.0127,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405410639,0.3807,0.3779,2.1603,3.00,-1.0351,1.0743,9.6925,3.00,-0.4226,0.2866,0.1570,3.00,-1.8931,1.4556,12.0088,3.00,33.9160,-11.1386,-43.2368,3.00,258.6893,-0.0355,0.0690,0.9705,0.2283,0.00,3.00,0.0537,-0.0542,-0.9970,0.0146,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405410659,-0.7986,0.5098,2.2992,3.00,-1.0934,0.9449,9.6996,3.00,-0.6926,0.3135,0.3293,3.00,-2.5946,0.8499,13.1747,3.00,34.0502,-11.1264,-43.1514,3.00,252.2728,-0.0390,0.0655,0.9710,0.2268,0.00,3.00,0.0567,-0.0474,-0.9971,0.0164,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405410679,-1.5454,0.0532,3.4287,3.00,-1.0462,0.7945,9.7183,3.00,-0.7934,-0.2289,0.4129,3.00,-1.7303,0.2071,14.8458,3.00,34.1844,-11.1020,-43.0538,3.00,250.1585,-0.0436,0.0596,0.9718,0.2238,0.00,3.00,0.0543,-0.0395,-0.9975,0.0204,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405410698,-0.8476,-0.5163,5.0520,3.00,-0.8780,0.7195,9.7407,3.00,-0.3749,-0.8337,0.2211,3.00,-0.7069,-0.1424,14.6555,3.00,34.2820,-10.9800,-43.0904,3.00,250.4641,-0.0432,0.0514,0.9730,0.2206,0.00,3.00,0.0458,-0.0356,-0.9980,0.0252,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405410718,0.0271,-0.9190,4.8296,3.00,-0.7283,0.7705,9.7492,3.00,0.2903,-0.7414,-0.0464,3.00,-0.6147,-0.0168,12.5128,3.00,34.1722,-10.8092,-43.2612,3.00,251.2438,-0.0356,0.0457,0.9738,0.2199,0.00,3.00,0.0383,-0.0383,-0.9982,0.0276,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405410737,0.1206,-0.9386,2.6865,3.00,-0.7286,0.9135,9.7368,3.00,0.7564,-0.0066,-0.1839,3.00,-1.3054,0.2825,10.4670,3.00,34.0014,-10.6140,-43.4564,3.00,251.7671,-0.0275,0.0466,0.9737,0.2213,0.00,3.00,0.0385,-0.0456,-0.9979,0.0269,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405410757,0.1206,-0.9386,2.6865,3.00,-0.7286,0.9135,9.7368,3.00,0.7564,-0.0066,-0.1839,3.00,-1.3054,0.2825,10.4670,3.00,33.7940,-10.5042,-43.6272,3.00,251.8385,-0.0275,0.0466,0.9737,0.2213,0.00,3.00,0.0385,-0.0456,-0.9979,0.0269,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405410776,-0.4321,-0.8131,0.6669,3.00,-0.8651,1.0853,9.7079,3.00,0.8926,0.6593,-0.1393,3.00,-2.4605,0.3759,9.2640,3.00,33.7086,-10.5164,-43.7004,3.00,248.2683,-0.0258,0.0538,0.9728,0.2238,0.00,3.00,0.0456,-0.0544,-0.9972,0.0248,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405410796,-1.4385,-0.8618,-0.5025,3.00,-1.0127,1.2264,9.6768,3.00,0.7252,0.7069,0.0269,3.00,-3.0267,0.6249,8.8270,3.00,33.7818,-10.6140,-43.6882,3.00,248.2454,-0.0305,0.0640,0.9716,0.2257,0.00,3.00,0.0533,-0.0615,-0.9964,0.0232,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405410816,-1.9312,-0.7030,-0.9156,3.00,-1.0859,1.3162,9.6571,3.00,0.4394,0.3514,0.2535,3.00,-2.2989,0.6308,8.2225,3.00,33.7696,-10.7970,-43.6760,3.00,251.3729,-0.0362,0.0728,0.9707,0.2259,0.00,3.00,0.0571,-0.0660,-0.9959,0.0234,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405410835,-1.2425,-0.7217,-1.5136,3.00,-1.0479,1.3417,9.6577,3.00,0.1040,-0.1794,0.3384,3.00,-1.2048,0.6380,7.3966,3.00,33.7330,-11.0898,-43.6760,3.00,255.2175,-0.0390,0.0781,0.9706,0.2242,0.00,3.00,0.0554,-0.0672,-0.9959,0.0260,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405410854,-0.2539,-0.6882,-2.3419,3.00,-0.9444,1.3172,9.6718,3.00,-0.1440,-0.4934,0.2871,3.00,-0.3358,0.8607,7.0937,3.00,33.6476,-11.4314,-43.5784,3.00,259.3730,-0.0370,0.0789,0.9712,0.2218,0.00,3.00,0.0503,-0.0659,-0.9961,0.0292,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405410874,0.5435,-0.4422,-2.6408,3.00,-0.8745,1.2958,9.6813,3.00,-0.1214,-0.3212,0.1704,3.00,-0.3968,1.1037,7.4863,3.00,33.5988,-11.8096,-43.3588,3.00,260.7003,-0.0323,0.0764,0.9720,0.2197,0.00,3.00,0.0468,-0.0648,-0.9963,0.0318,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405410894,0.4742,-0.2293,-2.2333,3.00,-0.8672,1.3272,9.6776,3.00,0.1443,-0.0121,0.1301,3.00,-0.7140,1.2725,7.5929,3.00,33.6964,-12.2244,-43.2490,3.00,261.4176,-0.0291,0.0745,0.9726,0.2184,0.00,3.00,0.0466,-0.0664,-0.9961,0.0334,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405410913,0.1638,-0.1348,-2.1049,3.00,-0.8750,1.4027,9.6663,3.00,0.3630,0.0576,0.1356,3.00,-0.7140,1.4209,6.7406,3.00,33.7940,-12.5416,-43.0172,3.00,264.5618,-0.0285,0.0759,0.9727,0.2173,0.00,3.00,0.0473,-0.0702,-0.9958,0.0348,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405410933,0.1465,-0.0491,-2.9346,3.00,-0.8591,1.4674,9.6581,3.00,0.3038,-0.0622,0.1405,3.00,-0.5070,1.5621,5.9541,3.00,33.8062,-12.8466,-42.9074,3.00,268.3021,-0.0281,0.0798,0.9726,0.2165,0.00,3.00,0.0467,-0.0735,-0.9956,0.0360,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405410952,0.3046,0.0745,-3.7039,3.00,-0.8116,1.4878,9.6591,3.00,0.0783,-0.2240,0.0965,3.00,-0.4794,1.7297,6.0128,3.00,33.6232,-13.0784,-42.9440,3.00,269.9340,-0.0267,0.0828,0.9726,0.2157,0.00,3.00,0.0444,-0.0745,-0.9955,0.0373,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405410971,0.2659,0.2607,-3.6353,3.00,-0.7468,1.4719,9.6668,3.00,-0.1049,-0.3181,0.0562,3.00,-0.7883,1.8219,7.0925,3.00,33.4036,-13.2614,-43.0416,3.00,267.2739,-0.0241,0.0833,0.9727,0.2152,0.00,3.00,0.0411,-0.0738,-0.9957,0.0380,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405410991,-0.1198,0.3651,-2.5505,3.00,-0.6706,1.4615,9.6739,3.00,-0.0738,-0.3841,0.0421,3.00,-0.7045,1.7956,7.7078,3.00,33.1596,-13.3956,-43.1148,3.00,264.7688,-0.0211,0.0818,0.9729,0.2151,0.00,3.00,0.0372,-0.0734,-0.9959,0.0384,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405411011,-0.0847,0.3399,-1.9292,3.00,-0.6223,1.4617,9.6771,3.00,-0.0157,-0.2454,0.0171,3.00,-0.3334,1.8459,7.6695,3.00,33.0010,-13.5054,-43.3344,3.00,265.0825,-0.0174,0.0804,0.9731,0.2152,0.00,3.00,0.0347,-0.0735,-0.9959,0.0386,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405411030,0.2676,0.4037,-1.9611,3.00,-0.6040,1.4496,9.6801,3.00,-0.0756,-0.0945,-0.0428,3.00,-0.3585,1.8590,8.1579,3.00,32.8546,-13.6274,-43.4198,3.00,263.8375,-0.0149,0.0799,0.9732,0.2153,0.00,3.00,0.0337,-0.0729,-0.9960,0.0385,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405411049,0.2676,0.4037,-1.9611,3.00,-0.6040,1.4496,9.6801,3.00,-0.0756,-0.0945,-0.0428,3.00,-0.3585,1.8590,8.1579,3.00,32.8546,-13.6274,-43.4198,3.00,263.8375,-0.0149,0.0799,0.9732,0.2153,0.00,3.00,0.0337,-0.0729,-0.9960,0.0385,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405411069,0.2812,0.5818,-0.5201,3.00,-0.5172,1.3946,9.6932,3.00,-0.1391,-0.3389,-0.2077,3.00,-0.2867,1.9703,10.1222,3.00,32.4642,-13.7372,-43.7004,3.00,260.9610,-0.0131,0.0774,0.9730,0.2170,0.00,3.00,0.0291,-0.0703,-0.9964,0.0369,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405411088,0.1441,0.5876,0.4804,3.00,-0.4333,1.3908,9.6979,3.00,-0.0182,-0.4574,-0.2865,3.00,-0.4040,2.2157,10.2803,3.00,32.2812,-13.6884,-43.9078,3.00,262.7624,-0.0101,0.0754,0.9727,0.2192,0.00,3.00,0.0246,-0.0703,-0.9966,0.0346,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405411108,-0.0153,0.8370,0.6323,3.00,-0.3908,1.3862,9.7003,3.00,-0.0292,-0.2546,-0.2902,3.00,-0.5153,2.3127,10.5197,3.00,32.0738,-13.6518,-44.0542,3.00,263.2047,-0.0057,0.0743,0.9721,0.2223,0.00,3.00,0.0222,-0.0702,-0.9968,0.0313,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405411127,-0.0153,0.8370,0.6323,3.00,-0.3908,1.3862,9.7003,3.00,-0.0292,-0.2546,-0.2902,3.00,-0.5153,2.3127,10.5197,3.00,31.8542,-13.5664,-44.1762,3.00,263.3579,-0.0057,0.0743,0.9721,0.2223,0.00,3.00,0.0222,-0.0702,-0.9968,0.0313,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405411147,-0.1410,0.9608,0.8623,3.00,-0.3762,1.3586,9.7048,3.00,-0.1489,-0.1141,-0.2712,3.00,-0.8074,2.2121,11.4438,3.00,31.6834,-13.3834,-44.3226,3.00,261.3215,-0.0035,0.0736,0.9715,0.2252,0.00,3.00,0.0212,-0.0689,-0.9970,0.0281,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405411167,-0.4718,0.9068,1.7690,3.00,-0.3369,1.3105,9.7129,3.00,-0.2503,-0.2338,-0.1936,3.00,-1.0133,2.2708,12.1201,3.00,31.4394,-13.2126,-44.4568,3.00,260.9983,-0.0029,0.0720,0.9711,0.2276,0.00,3.00,0.0189,-0.0665,-0.9973,0.0253,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405411187,-0.7613,1.0411,2.4200,3.00,-0.2527,1.2329,9.7256,3.00,-0.4049,-0.4446,-0.0409,3.00,-1.0217,1.8004,11.8675,3.00,31.2442,-13.0418,-44.7008,3.00,257.9252,-0.0014,0.0691,0.9709,0.2294,0.00,3.00,0.0144,-0.0627,-0.9977,0.0232,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405411206,-0.8303,0.7123,2.1379,3.00,-0.1917,1.0897,9.7440,3.00,-0.7292,-0.3157,0.0782,3.00,-0.1299,1.2485,12.8288,3.00,30.9758,-12.7368,-44.9448,3.00,254.7973,0.0019,0.0643,0.9711,0.2299,0.00,3.00,0.0110,-0.0554,-0.9981,0.0225,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405411225,-0.0103,0.3223,3.0656,3.00,-0.1196,0.9262,9.7621,3.00,-0.8166,-0.3572,0.0140,3.00,0.7224,0.7110,14.4400,3.00,30.7074,-12.3830,-45.2376,3.00,252.7512,0.0032,0.0564,0.9718,0.2291,0.00,3.00,0.0072,-0.0471,-0.9986,0.0232,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405411245,0.7227,-0.1203,4.6443,3.00,-0.0003,0.8293,9.7715,3.00,-0.4684,-0.5954,-0.2181,3.00,1.5077,0.4716,14.6411,3.00,30.3414,-12.0170,-45.5304,3.00,252.9903,0.0049,0.0474,0.9723,0.2288,0.00,3.00,0.0010,-0.0423,-0.9988,0.0233,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405411265,1.3630,-0.3927,4.8252,3.00,0.1439,0.8601,9.7678,3.00,0.1700,-0.7298,-0.5137,3.00,1.2982,0.8128,12.3476,3.00,29.9876,-11.6388,-45.8720,3.00,255.6780,0.0098,0.0412,0.9721,0.2308,0.00,3.00,-0.0064,-0.0440,-0.9988,0.0208,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405411284,1.0984,-0.1484,2.5289,3.00,0.1986,0.9553,9.7580,3.00,0.4730,-0.3022,-0.6041,3.00,0.3525,0.9852,9.8661,3.00,29.7314,-11.2972,-46.1282,3.00,257.8190,0.0175,0.0409,0.9708,0.2356,0.00,3.00,-0.0094,-0.0489,-0.9986,0.0152,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405411304,0.2415,-0.0437,0.0526,3.00,0.1104,1.0225,9.7526,3.00,0.3288,0.4027,-0.4270,3.00,-0.2292,0.7314,9.3214,3.00,29.4996,-11.0288,-46.3478,3.00,255.5324,0.0216,0.0449,0.9693,0.2408,0.00,3.00,-0.0052,-0.0523,-0.9986,0.0088,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405411323,-0.2061,-0.3060,-0.4892,3.00,-0.0230,1.0312,9.7523,3.00,0.0484,0.6300,-0.2841,3.00,-0.2699,0.0575,10.3688,3.00,29.3654,-10.7726,-46.4820,3.00,249.5223,0.0182,0.0492,0.9683,0.2443,0.00,3.00,0.0014,-0.0526,-0.9986,0.0047,3.00,116.331976,39.951018,1.2900,254.8000,1649405410000,0.0
1649405411342,-0.1557,-0.9622,0.5547,3.00,-0.1135,1.0133,9.7535,3.00,-0.0622,0.4198,-0.2657,3.00,-0.2173,-0.1317,11.1338,3.00,29.2922,-10.4920,-46.5186,3.00,248.7291,0.0119,0.0513,0.9677,0.2465,0.00,3.00,0.0059,-0.0517,-0.9986,0.0021,3.00,116.331961,39.951016,1.2600,258.0000,1649405411000,0.0
1649405411362,-0.0711,-1.1370,1.3126,3.00,-0.1452,0.9985,9.7546,3.00,-0.0383,0.1254,-0.2993,3.00,-0.4052,-0.1197,10.7339,3.00,29.3166,-10.3334,-46.5430,3.00,248.4729,0.0073,0.0515,0.9672,0.2487,0.00,3.00,-0.0074,0.0510,0.9987,0.0003,3.00,116.331961,39.951016,1.2600,258.0000,1649405411000,0.0
1649405411381,-0.2418,-1.1206,0.9086,3.00,-0.1622,0.9937,9.7548,3.00,0.0099,0.0521,-0.2669,3.00,-0.6913,-0.0000,9.7931,3.00,29.4142,-10.2358,-46.4942,3.00,248.5616,0.0057,0.0512,0.9665,0.2515,0.00,3.00,-0.0081,0.0508,0.9987,0.0033,3.00,116.331961,39.951016,1.2600,258.0000,1649405411000,0.0
1649405411401,-0.5110,-1.0073,-0.0307,3.00,-0.1790,1.0001,9.7539,3.00,0.0600,0.0515,-0.1900,3.00,-0.5417,0.0658,8.8797,3.00,29.4142,-10.2358,-46.4942,3.00,249.5756,0.0049,0.0512,0.9659,0.2537,0.00,3.00,-0.0088,0.0511,0.9986,0.0060,3.00,116.331961,39.951016,1.2600,258.0000,1649405411000,0.0
1649405411420,-0.3566,-0.9544,-0.9375,3.00,-0.1838,1.0136,9.7524,3.00,0.0912,-0.0023,-0.1625,3.00,0.0114,0.2610,8.0573,3.00,29.5850,-10.1748,-46.3844,3.00,253.7019,0.0042,0.0517,0.9655,0.2552,0.00,3.00,-0.0090,0.0518,0.9986,0.0080,3.00,116.331961,39.951016,1.2600,258.0000,1649405411000,0.0
1649405411440,0.1967,-0.7837,-1.7480,3.00,-0.1842,1.0387,9.7497,3.00,0.1449,-0.0194,-0.2419,3.00,0.3286,0.5925,7.3786,3.00,29.8534,-10.0650,-46.2502,3.00,258.5730,0.0042,0.0524,0.9651,0.2565,0.00,3.00,-0.0089,0.0531,0.9985,0.0096,3.00,116.331961,39.951016,1.2600,258.0000,1649405411000,0.0
