Sys_time,laccx,y,z,lacc_accu,grax,y,z,gra_accu,gyrx,y,z,gyr_accu,accx,y,z,acc_accu,magx,y,z,mag_accu,ori,rv_x,rv_y,rv_z,rv_s,rv_head_acc,rv_accu,gamerv_x,gamerv_y,gamerv_z,gamerv_s,gamerv_accu,lon,lat,speed,bearing,gps_time,step
1649405170251,-0.3124,0.5575,-1.5881,3.00,-0.2207,2.0577,9.5858,3.00,0.0283,-0.7245,0.2665,3.00,0.2412,2.7604,8.8701,3.00,-1.0370,-36.0388,-42.0168,3.00,180.2757,0.0246,-0.1038,-0.9930,0.0516,0.00,3.00,0.0135,-0.1053,-0.9941,0.0208,3.00,116.331834,39.951500,1.3100,167.9000,1649405169000,0.0
1649405170271,0.2997,0.7389,-0.7824,3.00,-0.0581,2.0101,9.5983,3.00,-0.2631,-0.8259,-0.0414,3.00,0.0844,1.4377,11.0308,3.00,-1.2322,-36.0632,-42.0778,3.00,178.2805,0.0170,-0.1047,-0.9929,0.0538,0.00,3.00,0.0053,-0.1029,-0.9944,0.0227,3.00,116.331834,39.951500,1.3100,167.9000,1649405169000,0.0
1649405170290,0.0652,-0.5258,1.3599,3.00,0.0191,1.9512,9.6106,3.00,-0.2790,-0.4038,-0.0689,3.00,-0.4291,0.5770,11.4414,3.00,-1.4518,-36.0998,-42.1144,3.00,174.8994,0.0084,-0.1027,-0.9933,0.0524,0.00,3.00,0.0011,-0.1000,-0.9948,0.0211,3.00,116.331834,39.951500,1.3100,167.9000,1649405169000,0.0
1649405170309,-0.4279,-1.3373,1.7531,3.00,-0.0013,1.9010,9.6206,3.00,-0.2130,0.1136,0.1077,3.00,-0.7248,0.6141,10.0145,3.00,-1.7080,-36.0754,-42.1266,3.00,171.9272,0.0042,-0.0999,-0.9937,0.0512,0.00,3.00,0.0020,-0.0974,-0.9951,0.0196,3.00,116.331834,39.951500,1.3100,167.9000,1649405169000,0.0
1649405170329,-0.6611,-1.2604,0.3182,3.00,-0.0633,1.8613,9.6282,3.00,-0.1691,0.3433,0.2378,3.00,0.0245,1.0893,8.2501,3.00,-2.0496,-36.0754,-42.1144,3.00,176.3603,0.0052,-0.0972,-0.9939,0.0525,0.00,3.00,0.0052,-0.0952,-0.9952,0.0207,3.00,116.331834,39.951500,1.3100,167.9000,1649405169000,0.0
1649405170348,0.1070,-0.7479,-1.4452,3.00,-0.0819,1.8258,9.6348,3.00,-0.1691,0.1228,0.1370,3.00,0.3621,1.7417,7.4061,3.00,-2.3180,-35.9778,-42.1998,3.00,179.4252,0.0085,-0.0950,-0.9939,0.0555,0.00,3.00,0.0064,-0.0934,-0.9953,0.0236,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405170367,0.3907,-0.0711,-2.2825,3.00,-0.0285,1.8036,9.6393,3.00,-0.1208,-0.2627,-0.0127,3.00,-0.0018,1.3766,8.0657,3.00,-2.6108,-35.8802,-42.2730,3.00,174.7022,0.0095,-0.0931,-0.9940,0.0569,0.00,3.00,0.0038,-0.0923,-0.9954,0.0254,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405170387,-0.0194,-0.4408,-1.6136,3.00,0.0176,1.8097,9.6382,3.00,0.0344,-0.2309,0.0093,3.00,-0.4411,0.9098,8.8845,3.00,-2.7694,-35.7582,-42.3340,3.00,171.1604,0.0067,-0.0921,-0.9941,0.0564,0.00,3.00,0.0014,-0.0927,-0.9954,0.0250,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405170406,-0.4551,-0.9499,-0.7819,3.00,0.0139,1.8527,9.6301,3.00,0.2366,0.0385,0.1669,3.00,-0.5704,1.1133,7.9400,3.00,-2.9036,-35.6484,-42.4438,3.00,168.6091,0.0043,-0.0926,-0.9941,0.0562,0.00,3.00,0.0016,-0.0949,-0.9952,0.0247,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405170425,-0.5634,-0.7931,-1.7079,3.00,-0.0070,1.9010,9.6206,3.00,0.2555,0.1454,0.2769,3.00,-0.2735,1.8674,6.9094,3.00,-2.9402,-35.5996,-42.4560,3.00,168.8090,0.0043,-0.0926,-0.9941,0.0562,0.00,3.00,0.0029,-0.0973,-0.9949,0.0264,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405170445,-0.5634,-0.7931,-1.7079,3.00,-0.0049,1.9419,9.6125,3.00,0.1950,0.0360,0.2677,3.00,0.0078,2.3977,6.6736,3.00,-3.0500,-35.5996,-42.4560,3.00,171.0934,0.0063,-0.0972,-0.9934,0.0613,0.00,3.00,0.0032,-0.0995,-0.9946,0.0294,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405170464,-0.2686,-0.0773,-2.7172,3.00,0.0407,1.9729,9.6061,3.00,0.1321,-0.1961,0.1730,3.00,0.0078,2.3977,6.6736,3.00,-3.2208,-35.6972,-42.3828,3.00,170.6509,0.0063,-0.0972,-0.9934,0.0613,0.00,3.00,0.0032,-0.0995,-0.9946,0.0294,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405170484,-0.0329,0.4247,-2.9329,3.00,0.0407,1.9729,9.6061,3.00,0.1132,-0.3519,0.0667,3.00,0.1538,2.5988,7.3774,3.00,-3.4038,-35.7704,-42.3096,3.00,172.6940,0.0067,-0.0993,-0.9930,0.0642,0.00,3.00,0.0012,-0.1011,-0.9943,0.0323,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405170503,0.0407,0.6006,-2.2127,3.00,0.1132,2.0003,9.5998,3.00,0.1254,-0.2737,0.0380,3.00,0.0269,2.3558,8.8246,3.00,-3.5990,-35.8924,-42.1632,3.00,171.7043,0.0046,-0.1010,-0.9927,0.0657,0.00,3.00,-0.0023,-0.1027,-0.9941,0.0340,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405170523,-0.1409,0.3313,-0.7557,3.00,0.1681,2.0273,9.5933,3.00,0.1254,-0.2737,0.0380,3.00,-0.2448,2.0589,10.0636,3.00,-3.7698,-36.0266,-42.1022,3.00,169.8909,0.0010,-0.1027,-0.9925,0.0660,0.00,3.00,-0.0050,-0.1042,-0.9940,0.0342,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405170542,-0.4307,0.0012,0.4882,3.00,0.1862,2.0600,9.5860,3.00,0.1706,-0.0794,0.1101,3.00,-0.3537,2.0386,10.9698,3.00,-3.7698,-36.0266,-42.1022,3.00,169.5399,-0.0017,-0.1043,-0.9923,0.0662,0.00,3.00,-0.0059,-0.1059,-0.9938,0.0342,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405170562,-0.5388,-0.0728,1.3992,3.00,0.1851,2.1122,9.5747,3.00,0.2781,0.0312,0.1852,3.00,-0.0078,2.3019,10.6478,3.00,-4.2090,-36.3072,-41.7484,3.00,170.9665,-0.0024,-0.1060,-0.9921,0.0673,0.00,3.00,-0.0057,-0.1086,-0.9934,0.0352,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405170581,-0.2107,0.1411,1.0830,3.00,0.2029,2.1605,9.5635,3.00,0.2506,-0.0654,0.1382,3.00,0.4878,2.6898,10.4095,3.00,-4.4408,-36.4536,-41.5898,3.00,174.2827,-0.0019,-0.1087,-0.9916,0.0694,0.00,3.00,-0.0063,-0.1112,-0.9931,0.0372,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405170601,0.2502,0.4990,0.8475,3.00,0.2374,2.1894,9.5562,3.00,0.1388,-0.1759,-0.0255,3.00,0.7212,2.7819,10.5759,3.00,-4.4408,-36.4536,-41.5898,3.00,176.2842,-0.0025,-0.1113,-0.9913,0.0709,0.00,3.00,-0.0078,-0.1127,-0.9928,0.0386,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405170620,0.4702,0.5907,1.0086,3.00,0.2507,2.1886,9.5560,3.00,-0.0176,-0.0996,-0.1880,3.00,0.5141,2.5174,10.9015,3.00,-4.5750,-36.5390,-41.5044,3.00,174.3090,-0.0042,-0.1129,-0.9911,0.0704,0.00,3.00,-0.0086,-0.1127,-0.9929,0.0381,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405170641,0.2981,0.3542,1.3199,3.00,0.2156,2.1591,9.5636,3.00,-0.1575,0.1326,-0.2326,3.00,0.0904,2.3103,10.7040,3.00,-4.6360,-36.5878,-41.3824,3.00,170.9877,-0.0051,-0.1129,-0.9912,0.0682,0.00,3.00,-0.0071,-0.1111,-0.9931,0.0359,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405170660,0.2981,0.3542,1.3199,3.00,0.2156,2.1591,9.5636,3.00,-0.1575,0.1326,-0.2326,3.00,0.0904,2.3103,10.7040,3.00,-4.6360,-36.5878,-41.3824,3.00,170.9877,-0.0051,-0.1129,-0.9912,0.0682,0.00,3.00,-0.0071,-0.1111,-0.9931,0.0359,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405170679,-0.1782,0.6210,0.1733,3.00,0.1628,1.9929,9.6006,3.00,-0.5472,-0.0837,-0.3358,3.00,0.2675,2.9603,10.6693,3.00,-4.5994,-36.7098,-41.3580,3.00,171.6601,-0.0013,-0.1078,-0.9921,0.0640,0.00,3.00,-0.0051,-0.1024,-0.9942,0.0320,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405170698,0.0682,1.0644,1.0174,3.00,0.1987,1.8898,9.6208,3.00,-0.5533,-0.2895,-0.5392,3.00,-0.2244,1.6795,12.9329,3.00,-4.4896,-36.6488,-41.4312,3.00,170.4697,-0.0021,-0.1025,-0.9929,0.0606,0.00,3.00,-0.0074,-0.0971,-0.9948,0.0286,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405170718,-0.4188,-0.1798,3.2577,3.00,0.1934,1.8503,9.6286,3.00,-0.1892,-0.0727,-0.4507,3.00,-1.0468,0.2478,13.8714,3.00,-4.2578,-36.5024,-41.6020,3.00,168.3459,-0.0048,-0.0972,-0.9937,0.0548,0.00,3.00,-0.0078,-0.0950,-0.9952,0.0225,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405170737,-1.1554,-1.6570,4.1844,3.00,0.1078,1.8920,9.6218,3.00,0.2695,0.3897,-0.0652,3.00,-1.2802,0.0874,11.3636,3.00,-4.0748,-36.3682,-41.7484,3.00,166.3988,-0.0051,-0.0951,-0.9942,0.0502,0.00,3.00,-0.0038,-0.0970,-0.9951,0.0175,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405170757,-1.2965,-1.8850,1.6830,3.00,0.0162,1.9579,9.6092,3.00,0.3887,0.4789,0.2384,3.00,-0.4315,1.1707,8.4069,3.00,-3.8674,-36.2340,-41.8582,3.00,168.7328,-0.0006,-0.0971,-0.9940,0.0502,0.00,3.00,0.0009,-0.1003,-0.9948,0.0172,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405170776,-0.4445,-0.8397,-1.2587,3.00,0.0129,1.9970,9.6012,3.00,0.2121,0.0458,0.1956,3.00,0.8062,2.0517,7.2733,3.00,-3.6234,-36.1974,-41.9192,3.00,182.4781,0.0046,-0.1002,-0.9935,0.0536,0.00,3.00,0.0014,-0.1023,-0.9945,0.0204,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405170795,0.6905,0.0464,-2.3808,3.00,0.1151,1.9944,9.6010,3.00,-0.0273,-0.5253,-0.1232,3.00,1.3796,2.0493,8.4105,3.00,-3.5136,-36.1608,-42.0046,3.00,187.4925,0.0051,-0.1022,-0.9932,0.0558,0.00,3.00,-0.0035,-0.1023,-0.9945,0.0229,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405170815,1.1432,0.0705,-1.2409,3.00,0.2353,1.9692,9.6040,3.00,-0.1428,-0.6610,-0.3957,3.00,1.2731,1.3503,9.8517,3.00,-3.4282,-36.0754,-42.0046,3.00,183.7726,-0.0004,-0.1024,-0.9933,0.0537,0.00,3.00,-0.0099,-0.1012,-0.9946,0.0212,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405170834,1.1432,0.0705,-1.2409,3.00,0.2748,1.9410,9.6087,3.00,-0.1397,-0.2731,-0.4812,3.00,1.0360,0.7877,9.9188,3.00,-3.4038,-36.0144,-42.0534,3.00,181.7289,-0.0004,-0.1024,-0.9933,0.0537,0.00,3.00,-0.0099,-0.1012,-0.9946,0.0212,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405170854,0.9969,-0.6004,0.1952,3.00,0.2748,1.9410,9.6087,3.00,-0.2277,0.2877,-0.4354,3.00,0.6362,1.0331,8.4931,3.00,-3.3306,-36.0022,-42.0046,3.00,179.6573,-0.0071,-0.1014,-0.9936,0.0485,0.00,3.00,-0.0125,-0.0997,-0.9948,0.0161,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405170874,0.8302,-1.1144,0.2505,3.00,0.2049,1.8926,9.6201,3.00,-0.2277,0.2877,-0.4354,3.00,0.6362,1.0331,8.4931,3.00,-3.1964,-36.0144,-42.0046,3.00,179.9074,-0.0098,-0.1000,-0.9940,0.0428,0.00,3.00,-0.0095,-0.0971,-0.9952,0.0105,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405170893,0.5551,-0.7800,-1.1874,3.00,0.0807,1.8053,9.6387,3.00,-0.4342,0.5596,-0.4244,3.00,0.6171,1.4855,7.5654,3.00,-2.9646,-35.9656,-42.0778,3.00,180.9817,-0.0068,-0.0973,-0.9945,0.0383,0.00,3.00,-0.0036,-0.0925,-0.9957,0.0061,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405170913,0.6399,-0.2120,-2.1255,3.00,-0.0228,1.6921,9.6595,3.00,-0.5759,0.4459,-0.5063,3.00,0.2568,1.6711,8.0250,3.00,-2.6840,-35.8314,-42.2608,3.00,177.1195,-0.0010,-0.0925,-0.9951,0.0342,0.00,3.00,0.0014,-0.0866,-0.9962,0.0024,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405170932,0.3326,0.0609,-1.6721,3.00,-0.0757,1.6063,9.6739,3.00,-0.4372,0.1918,-0.4837,3.00,-0.5788,0.9409,9.4866,3.00,-2.3912,-35.6118,-42.4560,3.00,170.9675,0.0037,-0.0865,-0.9958,0.0292,0.00,3.00,-0.0037,0.0822,0.9966,0.0022,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405170951,-0.4856,-0.6608,-0.2102,3.00,-0.0930,1.5981,9.6751,3.00,-0.0243,0.0397,-0.2130,3.00,-0.8924,0.7350,9.5285,3.00,-2.0496,-35.4532,-42.5902,3.00,169.3972,0.0059,-0.0821,-0.9963,0.0243,0.00,3.00,-0.0042,0.0818,0.9966,0.0068,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405170971,-0.7809,-0.9102,-0.1592,3.00,-0.1113,1.6417,9.6676,3.00,0.2402,0.0886,0.0979,3.00,-0.1957,1.4293,8.0741,3.00,-1.6592,-35.3312,-42.7854,3.00,174.3701,0.0066,-0.0816,-0.9964,0.0223,0.00,3.00,-0.0049,0.0841,0.9964,0.0090,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405170990,-0.0690,-0.2545,-1.5986,3.00,-0.1266,1.6817,9.6606,3.00,0.1981,0.1057,0.1797,3.00,0.5441,2.3163,7.4181,3.00,-1.2566,-35.1726,-42.8830,3.00,185.1646,0.0077,-0.0838,-0.9962,0.0237,0.00,3.00,-0.0058,0.0861,0.9962,0.0079,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405171010,0.6859,0.6106,-2.2398,3.00,-0.1418,1.7053,9.6562,3.00,0.0930,0.1124,0.1107,3.00,0.5105,2.5401,7.9891,3.00,-0.9516,-35.0506,-43.0294,3.00,185.0264,0.0087,-0.0859,-0.9959,0.0256,0.00,3.00,-0.0067,0.0873,0.9961,0.0060,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405171029,0.6790,0.8074,-1.6559,3.00,-0.1686,1.7337,9.6507,3.00,0.1144,0.1680,0.0924,3.00,0.0892,2.4168,8.8103,3.00,-0.7564,-35.0140,-43.1026,3.00,179.1800,0.0096,-0.0871,-0.9958,0.0265,0.00,3.00,-0.0082,0.0888,0.9960,0.0048,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405171049,0.2890,0.6343,-0.8214,3.00,-0.2000,1.7843,9.6409,3.00,0.2323,0.1955,0.1651,3.00,-0.2209,2.4947,8.7528,3.00,-0.6588,-35.0140,-43.1026,3.00,175.4362,0.0111,-0.0885,-0.9956,0.0273,0.00,3.00,-0.0099,0.0914,0.9958,0.0037,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405171068,-0.0048,0.6642,-0.8658,3.00,-0.2164,1.8329,9.6314,3.00,0.2201,0.1258,0.2335,3.00,-0.3358,2.7448,9.0066,3.00,-0.6466,-35.1116,-42.9440,3.00,173.9220,0.0129,-0.0910,-0.9953,0.0291,0.00,3.00,-0.0109,0.0939,0.9955,0.0018,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405171087,-0.1239,0.8718,-0.6018,3.00,-0.2122,1.8760,9.6232,3.00,0.1871,0.0281,0.2744,3.00,-0.5680,2.7556,10.3796,3.00,-0.6588,-35.2702,-42.8342,3.00,172.6180,0.0141,-0.0935,-0.9950,0.0316,0.00,3.00,0.0109,-0.0961,-0.9953,0.0008,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405171107,-0.3726,0.8111,0.7803,3.00,-0.1956,1.9466,9.6095,3.00,0.3331,-0.0177,0.3777,3.00,-0.7799,2.6527,11.5168,3.00,-0.7076,-35.3556,-42.7366,3.00,171.7943,0.0142,-0.0957,-0.9947,0.0344,0.00,3.00,0.0104,-0.0997,-0.9950,0.0036,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405171126,-0.3726,0.8111,0.7803,3.00,-0.1956,1.9466,9.6095,3.00,0.3331,-0.0177,0.3777,3.00,-0.7799,2.6527,11.5168,3.00,-0.7076,-35.3556,-42.7366,3.00,171.7943,0.0142,-0.0957,-0.9947,0.0344,0.00,3.00,0.0104,-0.0997,-0.9950,0.0036,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405171146,-0.3916,0.6631,1.6453,3.00,-0.1213,2.1864,9.5591,3.00,0.6257,-0.1161,0.5780,3.00,0.2903,3.2584,10.6214,3.00,-1.1224,-35.8558,-42.2974,3.00,180.0880,0.0132,-0.1052,-0.9934,0.0437,0.00,3.00,0.0077,-0.1121,-0.9936,0.0127,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405171165,0.3621,0.9649,1.0716,3.00,-0.0717,2.2900,9.5353,3.00,0.5059,-0.1393,0.4424,3.00,0.9247,3.5971,10.6633,3.00,-1.3786,-36.1242,-41.9802,3.00,186.1595,0.0118,-0.1117,-0.9924,0.0495,0.00,3.00,0.0059,-0.1175,-0.9929,0.0184,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405171184,0.9623,1.2312,1.1239,3.00,-0.0375,2.3607,9.5182,3.00,0.3367,-0.0959,0.2225,3.00,0.6542,3.1818,11.0057,3.00,-1.6592,-36.4658,-41.6874,3.00,181.9944,0.0100,-0.1172,-0.9916,0.0536,0.00,3.00,0.0047,-0.1212,-0.9924,0.0227,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405171204,0.6901,0.7998,1.4619,3.00,-0.0358,2.3747,9.5147,3.00,0.0606,0.0391,0.1193,3.00,0.0928,3.0944,10.6777,3.00,-1.9520,-36.7342,-41.4434,3.00,176.1643,0.0087,-0.1210,-0.9911,0.0553,0.00,3.00,0.0049,-0.1219,-0.9922,0.0247,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405171223,0.6901,0.7998,1.4619,3.00,-0.0358,2.3747,9.5147,3.00,-0.3016,0.1998,0.0557,3.00,0.0928,3.0944,10.6777,3.00,-2.2082,-36.9294,-41.3336,3.00,175.5873,0.0087,-0.1210,-0.9911,0.0553,0.00,3.00,0.0049,-0.1219,-0.9922,0.0247,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405171243,0.1644,0.7677,1.1139,3.00,-0.0714,2.3181,9.5285,3.00,-0.3016,0.1998,0.0557,3.00,-0.0473,2.8155,11.8376,3.00,-2.4400,-37.0514,-41.1628,3.00,174.3921,0.0088,-0.1217,-0.9909,0.0563,0.00,3.00,0.0068,-0.1189,-0.9925,0.0258,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405171262,0.0935,0.5496,2.2481,3.00,-0.1401,2.2548,9.5429,3.00,-0.3236,0.3641,0.0429,3.00,-0.5081,2.0877,13.0131,3.00,-2.5742,-37.2588,-41.0042,3.00,172.1649,0.0105,-0.1186,-0.9912,0.0571,0.00,3.00,0.0103,-0.1155,-0.9929,0.0265,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405171282,-0.2844,-0.1713,3.4066,3.00,-0.2223,2.2442,9.5438,3.00,-0.0334,0.4484,0.1492,3.00,-1.1043,1.7633,11.9011,3.00,-2.6230,-37.2832,-40.8944,3.00,168.3441,0.0139,-0.1151,-0.9916,0.0580,0.00,3.00,0.0146,-0.1148,-0.9929,0.0273,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405171301,-0.8159,-0.5248,2.2921,3.00,-0.2862,2.2707,9.5359,3.00,0.1535,0.3690,0.2640,3.00,-1.2838,2.0075,9.7847,3.00,-2.5864,-37.2954,-40.8456,3.00,164.5690,0.0184,-0.1143,-0.9915,0.0602,0.00,3.00,0.0181,-0.1161,-0.9926,0.0295,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405171321,-0.9819,-0.2972,0.1795,3.00,-0.2997,2.2870,9.5315,3.00,0.0838,0.1057,0.2579,3.00,-1.2946,2.1655,8.8450,3.00,-2.5254,-37.3076,-40.9066,3.00,162.5622,0.0221,-0.1154,-0.9910,0.0637,0.00,3.00,0.0193,-0.1169,-0.9924,0.0328,3.00,116.331840,39.951488,1.3300,166.9000,1649405170000,0.0
1649405171340,-1.0325,-0.1360,-0.7583,3.00,-0.2602,2.2847,9.5333,3.00,-0.0182,-0.1857,0.1779,3.00,-1.0791,1.6986,9.4076,3.00,-2.5376,-37.2344,-40.9066,3.00,166.3266,0.0232,-0.1161,-0.9907,0.0668,0.00,3.00,0.0176,-0.1168,-0.9924,0.0358,3.00,116.331843,39.951476,1.3000,169.5000,1649405171000,0.0
1649405171359,-0.8734,-0.5813,-0.2006,3.00,-0.2042,2.2636,9.5396,3.00,-0.0976,-0.2779,0.1248,3.00,-1.1677,1.2940,9.4842,3.00,-2.5376,-37.2344,-40.9066,3.00,166.5740,0.0215,-0.1161,-0.9906,0.0688,0.00,3.00,0.0149,-0.1157,-0.9925,0.0374,3.00,116.331843,39.951476,1.3000,169.5000,1649405171000,0.0
1649405171379,-1.0117,-0.9360,-0.1350,3.00,-0.1549,2.2145,9.5521,3.00,-0.2314,-0.2419,0.1504,3.00,-1.0887,0.9840,9.5776,3.00,-2.5498,-37.1856,-40.9066,3.00,167.7309,0.0187,-0.1152,-0.9907,0.0700,0.00,3.00,0.0123,-0.1133,-0.9928,0.0383,3.00,116.331843,39.951476,1.3000,169.5000,1649405171000,0.0
1649405171398,-0.9657,-1.1817,-0.0552,3.00,-0.1222,2.1509,9.5671,3.00,-0.2979,-0.1442,0.2060,3.00,-0.6542,0.8990,10.0241,3.00,-2.6352,-37.1368,-40.8822,3.00,170.9882,0.0161,-0.1128,-0.9909,0.0715,0.00,3.00,0.0106,-0.1100,-0.9931,0.0395,3.00,116.331843,39.951476,1.3000,169.5000,1649405171000,0.0
1649405171418,-0.5398,-1.2269,0.3817,3.00,-0.1136,2.1113,9.5760,3.00,-0.1727,-0.0031,0.2427,3.00,-0.2244,0.8439,9.8062,3.00,-2.7572,-37.1002,-40.9676,3.00,173.6999,0.0144,-0.1096,-0.9911,0.0738,0.00,3.00,0.0103,-0.1079,-0.9932,0.0413,3.00,116.331843,39.951476,1.3000,169.5000,1649405171000,0.0
1649405171437,-0.0918,-1.2874,0.1659,3.00,-0.1317,2.1167,9.5746,3.00,0.0564,0.1478,0.2640,3.00,0.1778,1.2162,8.6618,3.00,-2.9646,-37.0270,-41.0042,3.00,176.0779,0.0141,-0.1075,-0.9912,0.0764,0.00,3.00,0.0115,-0.1082,-0.9931,0.0437,3.00,116.331843,39.951476,1.3000,169.5000,1649405171000,0.0
1649405171457,0.3589,-0.9454,-0.9650,3.00,-0.1800,2.1481,9.5668,3.00,0.1736,0.3024,0.2188,3.00,0.4363,1.7357,6.8028,3.00,-3.1720,-37.0026,-41.1506,3.00,178.8140,0.0154,-0.1077,-0.9909,0.0793,0.00,3.00,0.0144,-0.1096,-0.9928,0.0464,3.00,116.331843,39.951476,1.3000,169.5000,1649405171000,0.0
1649405171476,0.6623,-0.4389,-2.8055,3.00,-0.2249,2.1642,9.5622,3.00,0.0741,0.2712,0.1217,3.00,0.0389,2.0769,5.9158,3.00,-3.3306,-36.9904,-41.2238,3.00,171.8034,0.0183,-0.1091,-0.9905,0.0816,0.00,3.00,0.0170,-0.1103,-0.9925,0.0490,3.00,116.331843,39.951476,1.3000,169.5000,1649405171000,0.0
1649405171495,0.2835,-0.0918,-3.6747,3.00,-0.2439,2.1623,9.5622,3.00,-0.0292,0.1173,0.0710,3.00,-0.2185,1.9105,6.4581,3.00,-3.5136,-36.9050,-41.2970,3.00,168.3112,0.0208,-0.1097,-0.9903,0.0830,0.00,3.00,0.0181,-0.1102,-0.9925,0.0506,3.00,116.331843,39.951476,1.3000,169.5000,1649405171000,0.0
1649405171515,0.0132,-0.2615,-3.1161,3.00,-0.2313,2.1690,9.5610,3.00,0.0215,-0.0501,0.0680,3.00,-0.2161,2.0063,6.8926,3.00,-3.5990,-36.8318,-41.3702,3.00,168.4033,0.0218,-0.1095,-0.9902,0.0838,0.00,3.00,0.0176,-0.1105,-0.9924,0.0516,3.00,116.331843,39.951476,1.3000,169.5000,1649405171000,0.0
1649405171534,-0.0160,-0.1744,-2.6667,3.00,-0.2000,2.1806,9.5590,3.00,0.0478,-0.1545,0.0289,3.00,-0.0329,2.2361,6.9166,3.00,-3.6966,-36.7952,-41.4312,3.00,170.0832,0.0213,-0.1099,-0.9901,0.0846,0.00,3.00,0.0161,-0.1112,-0.9923,0.0524,3.00,116.331843,39.951476,1.3000,169.5000,1649405171000,0.0
1649405171553,-0.0160,-0.1744,-2.6667,3.00,-0.2000,2.1806,9.5590,3.00,-0.0444,-0.2016,-0.0475,3.00,-0.0329,2.2361,6.9166,3.00,-3.7332,-36.8196,-41.3946,3.00,170.0075,0.0213,-0.1099,-0.9901,0.0846,0.00,3.00,0.0161,-0.1112,-0.9923,0.0524,3.00,116.331843,39.951476,1.3000,169.5000,1649405171000,0.0
1649405171573,0.1290,0.0640,-2.6323,3.00,-0.1621,2.1749,9.5611,3.00,-0.1287,-0.2767,-0.1648,3.00,0.1143,2.3594,7.3978,3.00,-3.7332,-36.8684,-41.3336,3.00,172.1878,0.0198,-0.1106,-0.9900,0.0848,0.00,3.00,0.0142,-0.1110,-0.9923,0.0525,3.00,116.331843,39.951476,1.3000,169.5000,1649405171000,0.0
